dosya,su_orani
water_body_120.jpg,0.3756521354228493
water_body_1201.jpg,0.3314228255404726
water_body_1203.jpg,0.33946439932905315
water_body_1204.jpg,0.5537836465210767
water_body_1206.jpg,0.2086060606060606
water_body_1207.jpg,0.09362457548626119
water_body_1208.jpg,0.1822494714587738
water_body_1209.jpg,0.20440646728658793
water_body_121.jpg,0.7464075484764543
water_body_1210.jpg,0.18147465437788018
water_body_1212.jpg,0.26194690265486725
water_body_1213.jpg,0.5599525128611001
water_body_1215.jpg,0.2739617586164901
water_body_1216.jpg,0.476896086558422
water_body_1218.jpg,0.17461348793815806
water_body_1219.jpg,0.4768955776217872
water_body_122.jpg,0.496216781496063
water_body_1220.jpg,0.401276944373817
water_body_1221.jpg,0.3012362637362637
water_body_1223.jpg,0.2913789428815004
water_body_1224.jpg,0.4997983870967742
water_body_1225.jpg,1.0
water_body_1226.jpg,1.0
water_body_1227.jpg,0.44605867466491705
water_body_1228.jpg,0.21048299534166928
water_body_1230.jpg,0.6063281546040167
water_body_1231.jpg,0.050451853208768396
water_body_1232.jpg,1.0
water_body_1233.jpg,0.15447847738590628
water_body_1235.jpg,0.6640757490107405
water_body_1236.jpg,0.34268358617180295
water_body_1237.jpg,0.1957550302993143
water_body_1238.jpg,0.2904073383084577
water_body_1239.jpg,0.26072972687967944
water_body_1241.jpg,0.18028169014084508
water_body_1242.jpg,0.2947443981533611
water_body_1243.jpg,0.2057298650219004
water_body_1244.jpg,1.0
water_body_1245.jpg,0.15910860256909304
water_body_1246.jpg,0.5526437847866419
water_body_1247.jpg,0.18552714646464646
water_body_1248.jpg,0.49681880153216906
water_body_1249.jpg,0.20743934537037986
water_body_1250.jpg,0.32924513372369046
water_body_1251.jpg,0.08261506514194686
water_body_1252.jpg,0.38452333466294375
water_body_1253.jpg,0.16735907461713914
water_body_1255.jpg,0.4375349749921034
water_body_1256.jpg,0.2603140803832845
water_body_1257.jpg,0.2975644841269841
water_body_1258.jpg,0.6609093952582402
water_body_1259.jpg,0.25892878053350193
water_body_1260.jpg,0.2816047471620227
water_body_1261.jpg,0.2958216924318619
water_body_1262.jpg,0.16722091680274007
water_body_1263.jpg,0.17326040610911125
water_body_1265.jpg,0.20440504969110931
water_body_1266.jpg,0.17465890850722313
water_body_1269.jpg,0.5121108263499037
water_body_1270.jpg,0.4211084506675689
water_body_1272.jpg,0.32110869038973616
water_body_1273.jpg,0.5441346606150755
water_body_1274.jpg,0.34936121845874063
water_body_1275.jpg,0.41895590385203824
water_body_1276.jpg,0.6636601307189542
water_body_1277.jpg,0.4684693441157031
water_body_1278.jpg,0.35580257236308194
water_body_1279.jpg,0.1221366070262505
water_body_1280.jpg,0.3299557419054274
water_body_1281.jpg,0.11555868823267547
water_body_1282.jpg,0.18799610082161258
water_body_1283.jpg,0.12264095822378031
water_body_1284.jpg,0.05642722117202269
water_body_1285.jpg,0.4593939393939394
water_body_1286.jpg,0.12315602221450885
water_body_1287.jpg,0.5567775974025974
water_body_1288.jpg,0.4281524926686217
water_body_1289.jpg,0.3021456488793172
water_body_1290.jpg,0.36900965641140804
water_body_1291.jpg,0.3331997251488777
water_body_1292.jpg,0.13557899784224406
water_body_1293.jpg,0.19115214830503433
water_body_1295.jpg,0.33971540218629726
water_body_1298.jpg,0.06706191174856024
water_body_13.jpg,0.18850337326173758
water_body_1303.jpg,0.1656029559959691
water_body_1304.jpg,0.47260335800686043
water_body_1305.jpg,0.4905232129697863
water_body_1307.jpg,0.4488858612051158
water_body_1310.jpg,0.5613854834215659
water_body_1311.jpg,0.2027695124742504
water_body_1312.jpg,0.10354598445595854
water_body_1313.jpg,0.2700595238095238
water_body_1315.jpg,0.24383861452088687
water_body_1317.jpg,0.4829192546583851
water_body_1318.jpg,0.38805220883534136
water_body_1319.jpg,0.1166116504854369
water_body_1323.jpg,0.5242966409927258
water_body_1324.jpg,0.10638879201384338
water_body_1325.jpg,0.40940806801903795
water_body_1326.jpg,0.28665901513909386
water_body_1327.jpg,0.44189522942935133
water_body_1329.jpg,0.37530396851262254
water_body_1330.jpg,0.7086498243265853
water_body_1333.jpg,1.0
water_body_1334.jpg,0.022221397833506455
water_body_1336.jpg,0.312370661986183
water_body_1337.jpg,0.38839011435479714
water_body_1338.jpg,0.4828451402927724
water_body_1339.jpg,0.18016311063514293
water_body_1342.jpg,1.0
water_body_1343.jpg,0.22902323580034423
water_body_1347.jpg,0.03025893025893026
water_body_1349.jpg,0.5724160436691587
water_body_1350.jpg,0.04693500441873544
water_body_1351.jpg,0.1962351850218911
water_body_1354.jpg,0.24840296699969724
water_body_1355.jpg,0.20467681126504655
water_body_1359.jpg,0.4462991718426501
water_body_1360.jpg,0.3177266240615499
water_body_1361.jpg,0.3572481158688055
water_body_1362.jpg,0.13228232023252876
water_body_1363.jpg,0.5769390198968313
water_body_1364.jpg,1.0
water_body_1365.jpg,0.37107347017176495
water_body_1366.jpg,0.19038940526091974
water_body_1367.jpg,0.35586206896551725
water_body_1368.jpg,0.020020325203252032
water_body_1369.jpg,0.035988642800889786
water_body_1370.jpg,1.0
water_body_1371.jpg,1.0
water_body_1373.jpg,0.12158935212370327
water_body_1376.jpg,0.020002105484787872
water_body_1378.jpg,0.443700547778454
water_body_1379.jpg,0.10587386038553057
water_body_1382.jpg,0.46805922792173454
water_body_1383.jpg,0.17174106770783246
water_body_1387.jpg,0.020013684570646596
water_body_1388.jpg,0.45722903481012656
water_body_1389.jpg,0.13274044795783926
water_body_1390.jpg,0.020053802885791148
water_body_1391.jpg,0.2088242302295412
water_body_1392.jpg,0.4211212516297262
water_body_1393.jpg,0.27950642800740866
water_body_1394.jpg,0.333097441480675
water_body_1395.jpg,0.14749198648531578
water_body_1396.jpg,0.11194692977080524
water_body_1397.jpg,1.0
water_body_1398.jpg,0.8739316239316239
water_body_1399.jpg,0.07958374602028162
water_body_14.jpg,0.26903160667592585
water_body_1400.jpg,0.10218635611200486
water_body_1401.jpg,0.06974426539643931
water_body_1403.jpg,0.1670512439743209
water_body_1404.jpg,0.20284312066339483
water_body_1406.jpg,0.03094562131469753
water_body_1408.jpg,0.5227484472049689
water_body_1410.jpg,0.3686506199854121
water_body_1411.jpg,0.3139502376292983
water_body_1415.jpg,0.047456560008284146
water_body_1416.jpg,0.6228544939737903
water_body_1417.jpg,0.14027722327577602
water_body_1418.jpg,0.658317993343374
water_body_1419.jpg,0.07136800099763063
water_body_1420.jpg,0.05971369487504208
water_body_1421.jpg,0.1608254441016913
water_body_1422.jpg,0.05718752147323576
water_body_1423.jpg,0.03253448678980594
water_body_1424.jpg,0.38290335038643636
water_body_1425.jpg,0.13925781305748938
water_body_1426.jpg,0.021781512605042016
water_body_1428.jpg,0.03382829072234007
water_body_1429.jpg,0.020015449317655136
water_body_1432.jpg,0.32231770786758
water_body_1433.jpg,0.14979085103532458
water_body_1434.jpg,0.3966834941904048
water_body_1435.jpg,0.20819758276405675
water_body_1436.jpg,0.02
water_body_1437.jpg,0.5230402615755493
water_body_1438.jpg,0.02
water_body_1439.jpg,0.02003484320557491
water_body_1441.jpg,0.03555206698063841
water_body_1442.jpg,0.2610387998297631
water_body_1443.jpg,0.19246625171772694
water_body_1444.jpg,0.21641656353135313
water_body_1445.jpg,0.020001509986235896
water_body_1447.jpg,0.026861797350519155
water_body_1448.jpg,0.03486535904255319
water_body_1449.jpg,0.03945992072230786
water_body_1450.jpg,0.8081221572449643
water_body_1451.jpg,0.1521637277451231
water_body_1452.jpg,0.020018990346573826
water_body_1453.jpg,0.020001541544627716
water_body_1454.jpg,0.6538220551378446
water_body_1455.jpg,0.18217326915957052
water_body_1456.jpg,0.12698412698412698
water_body_1459.jpg,0.047139737991266376
water_body_1460.jpg,0.12722754296715577
water_body_1461.jpg,0.5308385861326099
water_body_1462.jpg,0.2953622010680288
water_body_1463.jpg,0.2826210502386906
water_body_1464.jpg,0.0893514496323299
water_body_1465.jpg,0.7651674372985848
water_body_1466.jpg,0.04907161803713528
water_body_1467.jpg,0.21141496789165182
water_body_1468.jpg,0.6735009671179883
water_body_1469.jpg,0.4651332861523944
water_body_1470.jpg,0.16643342662934826
water_body_1471.jpg,0.1359771884402771
water_body_1475.jpg,0.1121955534587486
water_body_1476.jpg,0.38699711987383223
water_body_1477.jpg,0.5065930864282164
water_body_1478.jpg,0.33316454005687035
water_body_1479.jpg,0.2431548660795542
water_body_1480.jpg,0.8142361111111112
water_body_1481.jpg,0.19478637027642204
water_body_1482.jpg,0.13878745062139922
water_body_1483.jpg,0.5961639241169688
water_body_1484.jpg,0.36020408163265305
water_body_1485.jpg,0.4951003760792415
water_body_1488.jpg,0.5618525465300822
water_body_1489.jpg,0.4874421908699107
water_body_1491.jpg,0.16328257191201354
water_body_1492.jpg,0.2665719696969697
water_body_1494.jpg,0.27356503422854134
water_body_1496.jpg,0.1790366854213743
water_body_1497.jpg,0.4580479452054795
water_body_1498.jpg,0.17727412651993227
water_body_1499.jpg,0.20185450819672132
water_body_15.jpg,1.0
water_body_1500.jpg,0.5939345142243693
water_body_1501.jpg,0.5540626406502344
water_body_1502.jpg,0.3726843794717098
water_body_1503.jpg,0.27639746884910793
water_body_1505.jpg,0.3566608829766725
water_body_1506.jpg,0.49454282923514675
water_body_1507.jpg,0.39211429994840136
water_body_1508.jpg,0.8298110177865613
water_body_1509.jpg,0.3348103628133105
water_body_1510.jpg,0.35084176722460103
water_body_1511.jpg,0.3185165885009554
water_body_1512.jpg,0.03598014888337469
water_body_1513.jpg,0.44938219895287956
water_body_1514.jpg,0.3697804391217565
water_body_1515.jpg,0.11588235294117646
water_body_1516.jpg,0.14206744057490325
water_body_1518.jpg,0.8018284472145275
water_body_1519.jpg,0.46898922043430713
water_body_1520.jpg,0.024359097149059795
water_body_1522.jpg,0.07705802968960863
water_body_1524.jpg,0.253510999258477
water_body_1525.jpg,0.2514846962083143
water_body_1526.jpg,0.4798725921431822
water_body_1527.jpg,0.32542483660130717
water_body_1528.jpg,0.6016049185563718
water_body_1529.jpg,0.3551020408163265
water_body_1530.jpg,0.377350115870524
water_body_1531.jpg,0.27142163454355295
water_body_1532.jpg,0.3684210526315789
water_body_1533.jpg,0.4969091201027617
water_body_154.jpg,0.2619832075672229
water_body_1550.jpg,0.43783925332794316
water_body_1551.jpg,0.0811846342581987
water_body_1552.jpg,1.0
water_body_1553.jpg,1.0
water_body_1554.jpg,0.39720320085879807
water_body_1555.jpg,0.166860937127249
water_body_1557.jpg,0.3337626844941108
water_body_1558.jpg,0.07682599577133328
water_body_1559.jpg,0.2661253800866921
water_body_1560.jpg,0.16141409649652194
water_body_1561.jpg,0.07595976396741622
water_body_1562.jpg,1.0
water_body_1565.jpg,0.19735629535007546
water_body_1567.jpg,0.09738384313876701
water_body_1569.jpg,0.09284729233175985
water_body_157.jpg,0.5826032540675845
water_body_1571.jpg,0.1723591383213843
water_body_1572.jpg,0.14394845223860767
water_body_1575.jpg,0.6040249433106576
water_body_1576.jpg,0.47504010469436003
water_body_1577.jpg,0.30552183393246507
water_body_1578.jpg,0.5006609302905599
water_body_1579.jpg,0.4013905066977286
water_body_158.jpg,0.1626384078825423
water_body_1580.jpg,0.14907652536829974
water_body_1581.jpg,0.26423060295717987
water_body_1582.jpg,0.285149771973466
water_body_1583.jpg,0.5758326790046016
water_body_1584.jpg,0.2643533778584332
water_body_1585.jpg,0.4007093945514557
water_body_1586.jpg,0.17759474864564093
water_body_1587.jpg,0.4259316895482473
water_body_1588.jpg,0.09573597950554029
water_body_1589.jpg,0.19929515784607613
water_body_159.jpg,0.3310107682562664
water_body_1590.jpg,0.4297297297297297
water_body_1591.jpg,0.18856462179868969
water_body_1592.jpg,0.31299802778785013
water_body_1593.jpg,0.29614325068870523
water_body_1594.jpg,0.1533219950867598
water_body_1595.jpg,0.1885897216029269
water_body_1596.jpg,0.23407967432393137
water_body_1597.jpg,0.30930198437442685
water_body_1598.jpg,0.16727681570756722
water_body_1599.jpg,0.3379761904761905
water_body_16.jpg,0.717072500196371
water_body_160.jpg,0.26847195615155384
water_body_1600.jpg,0.6307290593004878
water_body_1601.jpg,0.3649656343709365
water_body_1602.jpg,0.47451790633608815
water_body_1603.jpg,0.5236446142823024
water_body_1604.jpg,0.07287037037037038
water_body_1605.jpg,0.2963305581251927
water_body_1606.jpg,1.0
water_body_1607.jpg,1.0
water_body_1609.jpg,0.4378338888635222
water_body_161.jpg,0.20676435473409815
water_body_1610.jpg,0.3585714285714286
water_body_1611.jpg,0.42485524938960584
water_body_1612.jpg,0.33978723986107695
water_body_1613.jpg,0.5904468883651915
water_body_1614.jpg,0.34019297452133274
water_body_1615.jpg,0.2100695894224078
water_body_1616.jpg,1.0
water_body_1617.jpg,0.5634727973725546
water_body_1618.jpg,0.3446226830341859
water_body_1619.jpg,1.0
water_body_162.jpg,0.23828971927959555
water_body_1620.jpg,0.2737162606978275
water_body_1621.jpg,1.0
water_body_1622.jpg,0.21731976463434263
water_body_1623.jpg,0.4036654757178775
water_body_1624.jpg,0.4860067498726439
water_body_1625.jpg,0.5988334742180896
water_body_1626.jpg,0.36628119293974437
water_body_1627.jpg,0.16340633361909956
water_body_1628.jpg,0.5190739662201515
water_body_1629.jpg,0.365401023890785
water_body_163.jpg,0.1645331767469172
water_body_1630.jpg,0.6931761521475889
water_body_1631.jpg,0.6036246091887022
water_body_1632.jpg,0.2912303664921466
water_body_1633.jpg,0.030763688760806915
water_body_1634.jpg,0.48713011915095084
water_body_1635.jpg,0.3457201503478794
water_body_1636.jpg,0.1287495310537562
water_body_1637.jpg,0.09417311497109704
water_body_1638.jpg,0.42286976401751464
water_body_1639.jpg,0.33597918022121015
water_body_164.jpg,0.316875
water_body_1640.jpg,0.12730567861457914
water_body_1641.jpg,0.22706149635978726
water_body_1642.jpg,0.16525253572030002
water_body_1643.jpg,0.03073193619017829
water_body_1644.jpg,0.7701417200543583
water_body_1645.jpg,0.23513791939752401
water_body_1646.jpg,0.020014593974773273
water_body_1647.jpg,0.20179173037757037
water_body_1649.jpg,0.08944142277475611
water_body_165.jpg,0.178399445187884
water_body_1650.jpg,0.3716691804927099
water_body_1651.jpg,0.03325366112755141
water_body_1652.jpg,0.5218887315248575
water_body_1653.jpg,0.3792514619883041
water_body_1654.jpg,0.7223948220064725
water_body_1655.jpg,0.3122427062824414
water_body_1656.jpg,0.22378618113912233
water_body_1657.jpg,0.10544871794871795
water_body_1658.jpg,0.48778935185185185
water_body_1659.jpg,1.0
water_body_166.jpg,0.42604931728123974
water_body_1660.jpg,0.23067909866192085
water_body_1661.jpg,1.0
water_body_1662.jpg,1.0
water_body_1663.jpg,0.11973509933774834
water_body_1664.jpg,0.20449559192909136
water_body_1665.jpg,0.32539965380307506
water_body_1666.jpg,0.3644819935142516
water_body_1667.jpg,0.04464105156723964
water_body_1668.jpg,0.057971014492753624
water_body_1669.jpg,0.26867535098135087
water_body_167.jpg,0.4280812324929972
water_body_1670.jpg,0.24889644981552594
water_body_1671.jpg,0.41160794941282747
water_body_1672.jpg,1.0
water_body_1674.jpg,0.05502917050489099
water_body_1675.jpg,0.09921929860795572
water_body_1676.jpg,1.0
water_body_1677.jpg,0.29435010499512226
water_body_1678.jpg,1.0
water_body_1679.jpg,0.20463482063200097
water_body_1680.jpg,0.5027383619616629
water_body_1681.jpg,0.2512767584726597
water_body_1682.jpg,0.09880514705882353
water_body_1683.jpg,0.317032967032967
water_body_1684.jpg,0.5072226421432771
water_body_1685.jpg,0.3338047138047138
water_body_1686.jpg,0.4379526300868534
water_body_1687.jpg,0.31885807758217793
water_body_1688.jpg,0.22934664061703114
water_body_1689.jpg,1.0
water_body_1690.jpg,0.15676906566138057
water_body_1691.jpg,0.20990493499231092
water_body_1692.jpg,0.5863210594315246
water_body_1693.jpg,0.1290446841294299
water_body_1694.jpg,0.28976658666329813
water_body_1695.jpg,0.3717029264536003
water_body_1696.jpg,0.350268973257479
water_body_1697.jpg,0.37878253998761396
water_body_1698.jpg,1.0
water_body_1699.jpg,0.03505178104017298
water_body_17.jpg,0.5313981983309114
water_body_170.jpg,0.4895756487500946
water_body_1700.jpg,0.24580900084255788
water_body_1701.jpg,0.1031789066463724
water_body_1702.jpg,0.2307987091569181
water_body_1703.jpg,0.09778783308195073
water_body_1704.jpg,0.03632183908045977
water_body_1705.jpg,0.2914423187077558
water_body_1706.jpg,0.15447022659178458
water_body_1707.jpg,0.02000121487224514
water_body_1708.jpg,0.39267781055391676
water_body_1709.jpg,0.052846049703712976
water_body_1710.jpg,0.23622835884962085
water_body_1711.jpg,0.16816610318415373
water_body_1712.jpg,0.2216982112064488
water_body_1713.jpg,0.34754191531685136
water_body_1714.jpg,1.0
water_body_1715.jpg,0.4392514619883041
water_body_1716.jpg,0.11529085813081905
water_body_1717.jpg,0.28017642083778926
water_body_1718.jpg,0.7507122507122507
water_body_1719.jpg,0.22425982905982905
water_body_1720.jpg,0.3308846393034826
water_body_1721.jpg,0.25685409111421625
water_body_1722.jpg,0.10890522875816994
water_body_1723.jpg,0.13150716887684605
water_body_1724.jpg,0.05530973451327434
water_body_1725.jpg,0.11664385724813138
water_body_1726.jpg,0.15647183767770304
water_body_1728.jpg,0.032068654019873535
water_body_1730.jpg,0.120825764392306
water_body_1731.jpg,0.46365385930463154
water_body_1732.jpg,0.6936122102882984
water_body_1733.jpg,0.32629107981220656
water_body_1734.jpg,0.4454226723802104
water_body_1735.jpg,0.16741813255434898
water_body_1736.jpg,0.4282881526104418
water_body_1737.jpg,0.2639833711262283
water_body_1738.jpg,0.2775648886163908
water_body_1739.jpg,0.24196875921013852
water_body_174.jpg,0.6632010081915564
water_body_1740.jpg,0.18178260916176203
water_body_1742.jpg,0.1052393857271906
water_body_1743.jpg,0.49177170868347336
water_body_1744.jpg,0.4452436688657161
water_body_1745.jpg,0.4079629010695187
water_body_1746.jpg,0.3942125237191651
water_body_1747.jpg,0.27933649289099527
water_body_1748.jpg,0.059807900432900435
water_body_1749.jpg,0.3509608332110899
water_body_175.jpg,0.1644345238095238
water_body_1750.jpg,0.14443117141991954
water_body_1751.jpg,0.24506430309350016
water_body_1752.jpg,0.0286414279881001
water_body_1753.jpg,0.28533261312170194
water_body_1754.jpg,0.18603620932862355
water_body_1755.jpg,0.3448846690562837
water_body_1756.jpg,0.40525072674418605
water_body_1757.jpg,0.15618203785743054
water_body_1758.jpg,0.34322329861216555
water_body_1759.jpg,0.4506132412479162
water_body_176.jpg,0.267260579064588
water_body_1760.jpg,0.10398293029871977
water_body_1761.jpg,0.3243317718379719
water_body_1762.jpg,0.5092547092547093
water_body_1763.jpg,0.40893126385809314
water_body_1764.jpg,0.23529126476721926
water_body_1765.jpg,0.1567024777390631
water_body_1766.jpg,0.2705564784053156
water_body_1767.jpg,0.6431663574520717
water_body_1768.jpg,0.4690134426976532
water_body_1769.jpg,0.703416149068323
water_body_177.jpg,0.45048156698650893
water_body_1770.jpg,0.6410416666666666
water_body_1771.jpg,0.3835051546391753
water_body_1772.jpg,0.5927619964692665
water_body_1773.jpg,0.4106382978723404
water_body_1774.jpg,0.5774101835099509
water_body_1775.jpg,0.10876636495878454
water_body_1776.jpg,0.04103708791208791
water_body_1777.jpg,0.029876373626373628
water_body_1778.jpg,0.16754098360655736
water_body_1779.jpg,0.8858778047301394
water_body_1780.jpg,0.03895131086142322
water_body_1781.jpg,0.7498009378041228
water_body_1782.jpg,0.12322854291417165
water_body_1783.jpg,0.2443582363492262
water_body_1784.jpg,0.020000620655412114
water_body_1785.jpg,1.0
water_body_1786.jpg,0.055497486266137076
water_body_1787.jpg,0.8651113467656416
water_body_1788.jpg,0.33979885057471265
water_body_1789.jpg,0.33640044166359956
water_body_1790.jpg,0.07242000423818605
water_body_1792.jpg,0.3434889434889435
water_body_1793.jpg,0.11038334252619966
water_body_1794.jpg,0.35993377483443706
water_body_1795.jpg,0.039611768274188656
water_body_1796.jpg,0.18226571767497035
water_body_1797.jpg,0.0461357625624449
water_body_1798.jpg,0.1428294722144177
water_body_1799.jpg,0.04459770776939469
water_body_18.jpg,0.7318940243707482
water_body_1800.jpg,0.2881111111111111
water_body_1801.jpg,0.032489848222606844
water_body_1802.jpg,0.18902725563909775
water_body_1803.jpg,0.41659125188536955
water_body_1804.jpg,0.27267333781592373
water_body_1805.jpg,0.4011684518013632
water_body_1806.jpg,0.2639195128170514
water_body_1807.jpg,0.23498470948012232
water_body_1808.jpg,0.5264293419633226
water_body_1809.jpg,0.39627002889414237
water_body_1810.jpg,0.4230697674418605
water_body_1811.jpg,0.3095657483736114
water_body_1812.jpg,0.03802475033061509
water_body_1813.jpg,0.41813817932453284
water_body_1814.jpg,0.27457984155332693
water_body_1815.jpg,0.3278572868373312
water_body_1816.jpg,0.2344225117206171
water_body_1817.jpg,0.30746096009253904
water_body_1818.jpg,0.4289402334079925
water_body_1819.jpg,0.2891369047619048
water_body_182.jpg,0.6453282828282828
water_body_1820.jpg,0.25454037873970564
water_body_1822.jpg,0.033835204348675256
water_body_1823.jpg,0.029081382207559448
water_body_1824.jpg,0.36446886446886445
water_body_1825.jpg,0.26961431010398884
water_body_1826.jpg,0.5828947368421052
water_body_1827.jpg,0.4516745114468075
water_body_1828.jpg,0.5094476744186046
water_body_1829.jpg,0.33516483516483514
water_body_183.jpg,0.5252004581901489
water_body_1830.jpg,0.8782049278270471
water_body_1831.jpg,0.6364045618247299
water_body_1832.jpg,0.2615752012515411
water_body_1833.jpg,0.23602200747117102
water_body_1834.jpg,0.3976432854553061
water_body_1835.jpg,0.07697947214076246
